mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03312129974365234,0.04139831578412585,9.659582614898682,0.1664975507519105,1,1,uniform,"{'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.4878571428571429,0.5033333333333333,0.5007142857142857,0.495,0.4930952380952381,0.496,0.0055090113767540996,35
0.011991357803344727,0.00034115769606994894,9.447755813598633,0.1222036164493901,1,1,distance,"{'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.4878571428571429,0.5033333333333333,0.5007142857142857,0.495,0.4930952380952381,0.496,0.0055090113767540996,35
0.012106847763061524,0.0002428508474185868,1.5999990940093993,0.020989371017973817,1,2,uniform,"{'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.835,0.8376190476190476,0.8485714285714285,0.840952380952381,0.8471428571428572,0.8418571428571429,0.0052691718832849855,21
0.012048625946044922,0.0003567568216646817,1.5421727657318116,0.07776170460798926,1,2,distance,"{'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.835,0.8376190476190476,0.8485714285714285,0.840952380952381,0.8471428571428572,0.8418571428571429,0.0052691718832849855,21
0.012616539001464843,0.0010642477098466551,9.524640035629272,0.12149248830644259,2,1,uniform,"{'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",0.42404761904761906,0.43714285714285717,0.44166666666666665,0.43238095238095237,0.42857142857142855,0.4327619047619048,0.006198895373764205,41
0.011843442916870117,0.0002827290115554655,9.409143972396851,0.06281949972639551,2,1,distance,"{'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",0.4878571428571429,0.5033333333333333,0.5007142857142857,0.495,0.4930952380952381,0.496,0.0055090113767540996,35
0.011887454986572265,0.00010019489089065424,1.665458583831787,0.01592355502601121,2,2,uniform,"{'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",0.8347619047619048,0.8369047619047619,0.8407142857142857,0.8304761904761905,0.8383333333333334,0.8362380952380952,0.00347129466068717,28
0.012114477157592774,0.0003493457679595119,1.6010549068450928,0.0574821147530902,2,2,distance,"{'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",0.835,0.8376190476190476,0.8485714285714285,0.840952380952381,0.8471428571428572,0.8418571428571429,0.0052691718832849855,21
0.011938905715942383,0.00010374146626192937,9.508227252960205,0.09610013200588118,3,1,uniform,"{'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.42547619047619045,0.43857142857142856,0.43857142857142856,0.43404761904761907,0.4297619047619048,0.4332857142857143,0.005096350568362251,40
0.01206035614013672,0.0004684793286010708,9.46511492729187,0.13778246975262612,3,1,distance,"{'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.43047619047619046,0.44571428571428573,0.44642857142857145,0.43738095238095237,0.4357142857142857,0.43914285714285717,0.00610304559485508,39
0.013091182708740235,0.002046728565744902,1.651698398590088,0.012060804907036227,3,2,uniform,"{'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.8480952380952381,0.8538095238095238,0.8590476190476191,0.8497619047619047,0.8592857142857143,0.8539999999999999,0.004610448549508443,10
0.012514781951904298,0.000572042390563791,1.6099712371826171,0.08348708550359289,3,2,distance,"{'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.8509523809523809,0.8557142857142858,0.8597619047619047,0.8530952380952381,0.8607142857142858,0.8560476190476191,0.003751341407853561,6
0.012165975570678712,0.00032548254052948373,9.59457483291626,0.09201971929006153,4,1,uniform,"{'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",0.39976190476190476,0.4066666666666667,0.41023809523809524,0.40166666666666667,0.4002380952380952,0.40371428571428575,0.00407859297245026,44
0.01178441047668457,4.7612518563473355e-05,9.39886908531189,0.09072437935947097,4,1,distance,"{'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",0.43238095238095237,0.44547619047619047,0.44666666666666666,0.44166666666666665,0.4369047619047619,0.4406190476190476,0.005346497359356446,38
0.01191253662109375,7.596322740104638e-05,1.6501972675323486,0.010073426053023195,4,2,uniform,"{'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",0.8507142857142858,0.8526190476190476,0.8566666666666667,0.8488095238095238,0.8521428571428571,0.8521904761904763,0.002601238149285276,14
0.012127113342285157,0.0005303946842183368,1.5985656261444092,0.06769296648231986,4,2,distance,"{'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",0.8535714285714285,0.8583333333333333,0.8628571428571429,0.8542857142857143,0.8623809523809524,0.8582857142857143,0.0038960413655395763,2
0.011879396438598634,0.00011856298723850094,9.533485174179077,0.09385947680985622,5,1,uniform,"{'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.39666666666666667,0.40714285714285714,0.4033333333333333,0.39904761904761904,0.39666666666666667,0.4005714285714285,0.004089697248301691,45
0.011826038360595703,0.00015143345191856648,9.429559707641602,0.09508934779251524,5,1,distance,"{'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.4026190476190476,0.4123809523809524,0.4083333333333333,0.40523809523809523,0.4038095238095238,0.40647619047619044,0.003516723892883207,42
0.012379837036132813,0.00101034302769094,1.6625311851501465,0.009076277982316753,5,2,uniform,"{'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.8502380952380952,0.8590476190476191,0.8635714285714285,0.85,0.8585714285714285,0.8562857142857144,0.005329505429016261,5
0.012900352478027344,0.0015490333793296987,1.6018203735351562,0.06202714557235645,5,2,distance,"{'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.8545238095238096,0.8609523809523809,0.8635714285714285,0.8519047619047619,0.8585714285714285,0.857904761904762,0.004225502962186447,3
0.012125778198242187,0.00036973639003037167,9.528703355789185,0.12457646525425331,6,1,uniform,"{'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",0.3761904761904762,0.38142857142857145,0.38142857142857145,0.3788095238095238,0.37547619047619046,0.37866666666666665,0.002513455851504137,47
0.01204071044921875,0.00041026972105974793,9.415940237045287,0.09270890888491926,6,1,distance,"{'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",0.40095238095238095,0.4126190476190476,0.4107142857142857,0.4042857142857143,0.40095238095238095,0.4059047619047619,0.004896664605937238,43
0.011931371688842774,0.00010456413732194746,1.6617702484130858,0.011922638692890316,6,2,uniform,"{'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",0.85,0.8542857142857143,0.8609523809523809,0.8509523809523809,0.8538095238095238,0.8539999999999999,0.0038403514578392276,10
0.012260627746582032,0.0004388235604669025,1.613952875137329,0.05965829410194697,6,2,distance,"{'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",0.8519047619047619,0.86,0.866904761904762,0.8583333333333333,0.8626190476190476,0.8599523809523809,0.004956500118434007,1
0.01214299201965332,0.0004433693488438479,9.528156805038453,0.05206416022722415,8,1,uniform,"{'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",0.3578571428571429,0.3692857142857143,0.36523809523809525,0.3595238095238095,0.36,0.36238095238095236,0.004245846309554045,48
0.012084245681762695,0.00038627962783961255,9.507874059677125,0.1134193346803764,8,1,distance,"{'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",0.3819047619047619,0.3873809523809524,0.3873809523809524,0.384047619047619,0.38,0.3841428571428572,0.002937751774321366,46
0.011938238143920898,0.00012606600552106978,1.6573310852050782,0.01455655065760746,8,2,uniform,"{'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",0.8457142857142858,0.8554761904761905,0.8623809523809524,0.8511904761904762,0.8535714285714285,0.8536666666666667,0.005451497121129007,12
0.012300968170166016,0.0005026787151853329,1.605780267715454,0.05328295611669132,8,2,distance,"{'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",0.8485714285714285,0.8576190476190476,0.8654761904761905,0.8552380952380952,0.8564285714285714,0.8566666666666667,0.005406387420756202,4
0.012157487869262695,0.00040342763738189416,9.542877912521362,0.07427596430061299,11,1,uniform,"{'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.3414285714285714,0.35285714285714287,0.3523809523809524,0.3423809523809524,0.34595238095238096,0.34700000000000003,0.0048318670072250835,50
0.012072467803955078,0.0005031479542648615,9.450733995437622,0.06469267634891174,11,1,distance,"{'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.3469047619047619,0.35738095238095235,0.35595238095238096,0.3454761904761905,0.3504761904761905,0.35123809523809524,0.004743775011585622,49
0.011932182312011718,0.00010558098594948162,1.665273332595825,0.012974207043035283,11,2,uniform,"{'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.8438095238095238,0.8523809523809524,0.8616666666666667,0.8535714285714285,0.8557142857142858,0.8534285714285714,0.005774680837545087,13
0.012146091461181641,0.0004277477448579278,1.589766025543213,0.057762531517035545,11,2,distance,"{'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.8478571428571429,0.855,0.8642857142857143,0.8547619047619047,0.8580952380952381,0.8560000000000001,0.005326951964637963,7
0.012205982208251953,0.00041732088515504626,9.570607471466065,0.12042680535597423,14,1,uniform,"{'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",0.31761904761904763,0.3302380952380952,0.33071428571428574,0.32,0.3242857142857143,0.3245714285714286,0.005275623142955268,52
0.012049341201782226,0.00040516246408606275,9.43928508758545,0.13597348789089814,14,1,distance,"{'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",0.3323809523809524,0.3461904761904762,0.3454761904761905,0.3330952380952381,0.3383333333333333,0.3390952380952381,0.005877432916424899,51
0.01272444725036621,0.0016418226103173464,1.655358076095581,0.009231420289938638,14,2,uniform,"{'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",0.8426190476190476,0.8535714285714285,0.8564285714285714,0.8516666666666667,0.8561904761904762,0.852095238095238,0.005053904442446324,15
0.012066364288330078,0.00026442505775288694,1.6092026710510254,0.07943390099436849,14,2,distance,"{'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",0.8447619047619047,0.8533333333333334,0.8633333333333333,0.8547619047619047,0.8604761904761905,0.8553333333333333,0.006426983930972573,8
0.012078142166137696,0.0003751531486674609,9.57786808013916,0.049682287743197634,18,1,uniform,"{'n_neighbors': 18, 'p': 1, 'weights': 'uniform'}",0.30214285714285716,0.3142857142857143,0.3138095238095238,0.3028571428571429,0.3057142857142857,0.3077619047619048,0.005271753334513535,54
0.011926651000976562,0.00012612780002740583,9.465300369262696,0.08386100658302202,18,1,distance,"{'n_neighbors': 18, 'p': 1, 'weights': 'distance'}",0.31523809523809526,0.3252380952380952,0.3261904761904762,0.3130952380952381,0.31761904761904763,0.31947619047619047,0.005299210568854681,53
0.01196737289428711,8.275720095762154e-05,1.6530234813690186,0.008062541591424641,18,2,uniform,"{'n_neighbors': 18, 'p': 2, 'weights': 'uniform'}",0.8433333333333334,0.8511904761904762,0.8571428571428571,0.8535714285714285,0.8535714285714285,0.8517619047619048,0.004623218539055194,16
0.012450933456420898,0.0007170508904403416,1.616842794418335,0.08075372007733807,18,2,distance,"{'n_neighbors': 18, 'p': 2, 'weights': 'distance'}",0.8478571428571429,0.8528571428571429,0.8578571428571429,0.8557142857142858,0.8583333333333333,0.8545238095238096,0.0038539081086282406,9
0.011987781524658203,0.00020543103297547213,9.54210867881775,0.09723375880975482,23,1,uniform,"{'n_neighbors': 23, 'p': 1, 'weights': 'uniform'}",0.29095238095238096,0.30095238095238097,0.29595238095238097,0.28904761904761905,0.2914285714285714,0.29366666666666663,0.0042899450017353236,56
0.011984443664550782,0.00020254449593150238,9.463253402709961,0.0967997197984793,23,1,distance,"{'n_neighbors': 23, 'p': 1, 'weights': 'distance'}",0.2935714285714286,0.30404761904761907,0.2988095238095238,0.2919047619047619,0.2947619047619048,0.29661904761904767,0.004357598206755565,55
0.01191253662109375,7.673173705240443e-05,1.6666779041290283,0.013253961971684354,23,2,uniform,"{'n_neighbors': 23, 'p': 2, 'weights': 'uniform'}",0.84,0.8488095238095238,0.8535714285714285,0.8497619047619047,0.8459523809523809,0.8476190476190476,0.004522556217365244,18
0.012222862243652344,0.0004269254281490479,1.6105085372924806,0.0719300555296702,23,2,distance,"{'n_neighbors': 23, 'p': 2, 'weights': 'distance'}",0.8411904761904762,0.8497619047619047,0.8557142857142858,0.8507142857142858,0.8466666666666667,0.8488095238095239,0.0047927571962233136,17
0.011952018737792969,9.238731938015929e-05,9.631036186218262,0.12891486423922863,29,1,uniform,"{'n_neighbors': 29, 'p': 1, 'weights': 'uniform'}",0.2733333333333333,0.28714285714285714,0.2833333333333333,0.275,0.2776190476190476,0.2792857142857143,0.005190257749881415,58
0.011939048767089844,8.777975044482262e-05,9.522642564773559,0.10210483618068543,29,1,distance,"{'n_neighbors': 29, 'p': 1, 'weights': 'distance'}",0.27714285714285714,0.28904761904761905,0.2857142857142857,0.2788095238095238,0.28023809523809523,0.28219047619047616,0.0044756838619082655,57
0.011901283264160156,5.3869853580040046e-05,1.676233720779419,0.011105401711066816,29,2,uniform,"{'n_neighbors': 29, 'p': 2, 'weights': 'uniform'}",0.8392857142857143,0.8442857142857143,0.8530952380952381,0.8459523809523809,0.8435714285714285,0.8452380952380952,0.004502455868027747,20
0.012108039855957032,0.0003477944586121851,1.6250484466552735,0.06137169332410544,29,2,distance,"{'n_neighbors': 29, 'p': 2, 'weights': 'distance'}",0.839047619047619,0.8442857142857143,0.854047619047619,0.8476190476190476,0.8445238095238096,0.845904761904762,0.004915153116509205,19
0.011987257003784179,0.0001762640277855043,9.554606819152832,0.10784514228030104,37,1,uniform,"{'n_neighbors': 37, 'p': 1, 'weights': 'uniform'}",0.2571428571428571,0.26904761904761904,0.2669047619047619,0.2571428571428571,0.26285714285714284,0.26261904761904764,0.004893421934729584,60
0.012065982818603516,0.00023260713837835559,9.49203462600708,0.11990499142352061,37,1,distance,"{'n_neighbors': 37, 'p': 1, 'weights': 'distance'}",0.25952380952380955,0.27214285714285713,0.26904761904761904,0.26,0.265,0.2651428571428571,0.004945508051416072,59
0.012111425399780273,0.00021113733387743215,1.6915038108825684,0.012927290009888005,37,2,uniform,"{'n_neighbors': 37, 'p': 2, 'weights': 'uniform'}",0.8328571428571429,0.8423809523809523,0.8480952380952381,0.8392857142857143,0.8411904761904762,0.8407619047619048,0.004924371341255249,25
0.012707996368408202,0.0009184095641687546,1.6346874237060547,0.059525344051023915,37,2,distance,"{'n_neighbors': 37, 'p': 2, 'weights': 'distance'}",0.8323809523809523,0.8419047619047619,0.8492857142857143,0.8411904761904762,0.8414285714285714,0.8412380952380951,0.005360898154688594,24
0.012404298782348633,0.0004346786595260946,9.681368684768676,0.12077836967473814,48,1,uniform,"{'n_neighbors': 48, 'p': 1, 'weights': 'uniform'}",0.24619047619047618,0.25357142857142856,0.2511904761904762,0.24333333333333335,0.2480952380952381,0.24847619047619046,0.003609636887285179,62
0.013637733459472657,0.002116415603883004,9.566879320144654,0.10544232994199214,48,1,distance,"{'n_neighbors': 48, 'p': 1, 'weights': 'distance'}",0.24833333333333332,0.25785714285714284,0.25476190476190474,0.24738095238095237,0.2507142857142857,0.2518095238095238,0.003954388474671748,61
0.012123298645019532,0.0001984808766995039,1.7123085498809814,0.005023481477194782,48,2,uniform,"{'n_neighbors': 48, 'p': 2, 'weights': 'uniform'}",0.8319047619047619,0.8361904761904762,0.8419047619047619,0.8333333333333334,0.839047619047619,0.8364761904761904,0.0036589281356759107,27
0.012530994415283204,0.0007262466205151911,1.6513128280639648,0.07996210820309385,48,2,distance,"{'n_neighbors': 48, 'p': 2, 'weights': 'distance'}",0.8319047619047619,0.8373809523809523,0.8442857142857143,0.8352380952380952,0.84,0.8377619047619047,0.004204521915170308,26
0.01229109764099121,0.00045658263698563164,9.72135787010193,0.12654827036529492,61,1,uniform,"{'n_neighbors': 61, 'p': 1, 'weights': 'uniform'}",0.23357142857142857,0.2392857142857143,0.24071428571428571,0.23142857142857143,0.2342857142857143,0.23585714285714285,0.00353986048381825,64
0.012714004516601563,0.0013437700366277089,9.610997629165649,0.11687637930799595,61,1,distance,"{'n_neighbors': 61, 'p': 1, 'weights': 'distance'}",0.2357142857142857,0.24142857142857144,0.2423809523809524,0.23285714285714285,0.2357142857142857,0.23761904761904762,0.0036638826784135977,63
0.012157773971557618,0.00011107548793195186,1.7134514808654786,0.01117973113273933,61,2,uniform,"{'n_neighbors': 61, 'p': 2, 'weights': 'uniform'}",0.8297619047619048,0.8328571428571429,0.8369047619047619,0.8304761904761905,0.8316666666666667,0.8323333333333334,0.0025170619593147623,30
0.012489891052246094,0.0004720588066510372,1.6714270114898682,0.08986694436037743,61,2,distance,"{'n_neighbors': 61, 'p': 2, 'weights': 'distance'}",0.830952380952381,0.8342857142857143,0.8378571428571429,0.8307142857142857,0.8330952380952381,0.8333809523809522,0.0026055931467246444,29
0.012371683120727539,0.0004388650929027009,9.770705223083496,0.08716150554898115,78,1,uniform,"{'n_neighbors': 78, 'p': 1, 'weights': 'uniform'}",0.21785714285714286,0.22452380952380951,0.22714285714285715,0.21761904761904763,0.22023809523809523,0.22147619047619047,0.0037658207466223863,66
0.012631034851074219,0.0008238747738252177,9.707597494125366,0.12741550113906064,78,1,distance,"{'n_neighbors': 78, 'p': 1, 'weights': 'distance'}",0.22095238095238096,0.22666666666666666,0.22857142857142856,0.22,0.22238095238095237,0.2237142857142857,0.003331972511340167,65
0.012029218673706054,3.703167841565163e-05,1.7660780429840088,0.05177150639258692,78,2,uniform,"{'n_neighbors': 78, 'p': 2, 'weights': 'uniform'}",0.8235714285714286,0.829047619047619,0.8330952380952381,0.8235714285714286,0.8271428571428572,0.8272857142857143,0.003590741432668336,32
0.012400674819946288,0.00035469305004135246,1.6606632709503173,0.02008003665313068,78,2,distance,"{'n_neighbors': 78, 'p': 2, 'weights': 'distance'}",0.824047619047619,0.8307142857142857,0.8345238095238096,0.8254761904761905,0.8283333333333334,0.8286190476190477,0.0037446863335881125,31
0.013225936889648437,0.0014614714343068414,9.958778381347656,0.2039496593486345,100,1,uniform,"{'n_neighbors': 100, 'p': 1, 'weights': 'uniform'}",0.205,0.21357142857142858,0.21452380952380953,0.20952380952380953,0.20833333333333334,0.2101904761904762,0.0034940831100655568,68
0.01278533935546875,0.0003243068545758458,9.775679302215575,0.1360332106209768,100,1,distance,"{'n_neighbors': 100, 'p': 1, 'weights': 'distance'}",0.2061904761904762,0.21476190476190476,0.21595238095238095,0.21166666666666667,0.21,0.2117142857142857,0.003484334881890801,67
0.012702655792236329,0.0007475312178495707,1.8122236251831054,0.087901431453697,100,2,uniform,"{'n_neighbors': 100, 'p': 2, 'weights': 'uniform'}",0.8178571428571428,0.8221428571428572,0.8271428571428572,0.8176190476190476,0.8171428571428572,0.8203809523809523,0.003829116284376139,34
0.012695026397705079,0.0003606880359486298,1.6786844730377197,0.006663872326022389,100,2,distance,"{'n_neighbors': 100, 'p': 2, 'weights': 'distance'}",0.8195238095238095,0.8235714285714286,0.8280952380952381,0.8202380952380952,0.8185714285714286,0.8220000000000001,0.0034817307448439827,33
